,,
ImmunizationEvaluation,,
:policy,0..*,
:provision.code,0..*,CodeableConcept
:dateTime,0..1,dateTime
:policy.uri,0..1,uri
:provision.data.meaning,1..1,code
:verification.verificationDate,0..1,dateTime
:status,1..1,code
:provision.provision,0..*,See Consent.provision
:policyRule,0..1,CodeableConcept
:identifier,0..*,Identifier
:provision.purpose,0..*,Coding
:provision.data.reference,1..1,Reference
:performer,0..*,Reference
,,
CarePlan,,
:description,0..1,string
:category,0..*,CodeableConcept
:activity.outcomeCodeableConcept,0..*,CodeableConcept
:addresses,0..*,Reference
:instantiatesCanonical,0..*,canonical
:activity.detail.goal,0..*,Reference
:instantiatesUri,0..*,uri
:activity.detail.status,1..1,code
:activity.detail.statusReason,0..1,CodeableConcept
:activity.detail.performer,0..*,Reference
:activity.outcomeReference,0..*,Reference
:supportingInfo,0..*,Reference
:activity.detail.instantiatesUri,0..*,uri
:encounter,0..1,Reference
:activity.detail.location,0..1,Reference
:activity.detail.instantiatesCanonical,0..*,canonical
:activity.detail.dailyAmount,0..1,SimpleQuantity
:activity.detail.reasonCode,0..*,CodeableConcept
:activity.detail.reasonReference,0..*,Reference
:activity.detail,0..1,
:goal,0..*,Reference
:activity.detail.code,0..1,CodeableConcept
:created,0..1,dateTime
:title,0..1,string
:activity.detail.doNotPerform,0..1,boolean
:note,0..*,Annotation
:author,0..1,Reference
:activity,0..*,
:contributor,0..*,Reference
:status,1..1,code
:activity.progress,0..*,Annotation
:identifier,0..*,Identifier
:intent,1..1,code
:replaces,0..*,Reference
:period,0..1,Period
:activity.detail.description,0..1,string
:basedOn,0..*,Reference
:partOf,0..*,Reference
:activity.reference,0..1,Reference
:activity.detail.quantity,0..1,SimpleQuantity
:activity.detail.scheduled_x_,0..1,Timing
:activity.detail.product_x_,0..1,CodeableConcept
:subject,1..1,Reference
:careTeam,0..*,Reference
:activity.detail.kind,0..1,code
,,
TestReport,,
:tester,0..1,string
:participant.type,1..1,code
:setup.action.assert.detail,0..1,string
:teardown.action,1..*,
:setup.action,1..*,
:setup.action.operation.result,1..1,code
:name,0..1,string
:setup.action.operation.detail,0..1,uri
:setup.action.assert.result,1..1,code
:test.action.operation,0..1,See TestReport.setup.action.operation
:testScript,1..1,Reference
:participant.uri,1..1,uri
:participant,0..*,
:setup.action.assert.message,0..1,markdown
:test.action,1..*,
:setup,0..1,
:status,1..1,code
:result,1..1,code
:score,0..1,decimal
:identifier,0..1,Identifier
:test.name,0..1,string
:issued,0..1,dateTime
:test.description,0..1,string
:teardown,0..1,
:test.action.assert,0..1,See TestReport.setup.action.assert
:setup.action.operation.message,0..1,markdown
:teardown.action.operation,1..1,See TestReport.setup.action.operation
:test,0..*,
:setup.action.operation,0..1,
:participant.display,0..1,string
:setup.action.assert,0..1,
,,
Observation,,
:category,0..*,CodeableConcept
:referenceRange,0..*,
:hasMember,0..*,Reference
:referenceRange.appliesTo,0..*,CodeableConcept
:referenceRange.age,0..1,Range
:derivedFrom,0..*,Reference
:component.value_x_,0..1,Quantity
:interpretation,0..*,CodeableConcept
:encounter,0..1,Reference
:method,0..1,CodeableConcept
:specimen,0..1,Reference
:component.code,1..1,CodeableConcept
:effective_x_,0..1,dateTime
:component.referenceRange,0..*,See Observation.referenceRange
:component,0..*,
:note,0..*,Annotation
:status,1..1,code
:code,1..1,CodeableConcept
:component.dataAbsentReason,0..1,CodeableConcept
:identifier,0..*,Identifier
:bodySite,0..1,CodeableConcept
:focus,0..*,Reference
:referenceRange.text,0..1,string
:issued,0..1,instant
:device,0..1,Reference
:basedOn,0..*,Reference
:referenceRange.high,0..1,SimpleQuantity
:component.interpretation,0..*,CodeableConcept
:partOf,0..*,Reference
:subject,0..1,Reference
:referenceRange.type,0..1,CodeableConcept
:performer,0..*,Reference
:dataAbsentReason,0..1,CodeableConcept
:value_x_,0..1,Quantity
:referenceRange.low,0..1,SimpleQuantity
,,
DocumentManifest,,
:description,0..1,string
:related.identifier,0..1,Identifier
:content,1..*,Reference
:recipient,0..*,Reference
:type,0..1,CodeableConcept
:created,0..1,dateTime
:related,0..*,
:source,0..1,uri
:related.ref,0..1,Reference
:author,0..*,Reference
:masterIdentifier,0..1,Identifier
:status,1..1,code
:identifier,0..*,Identifier
:subject,0..1,Reference
